p_id,p_type,p_size,p_price,p_status,agent_id
48713,rent,807,450810,available,202402
48714,sale,4155,968524,sold,202401
48715,rent,3053,341474,sold,202402
48716,sale,3625,209584,available,202402
48717,rent,3208,916296,available,202402
48718,sale,3927,356854,available,202403
48719,sale,2968,640747,available,202402
48720,sale,4422,580345,available,202402
48721,rent,1578,382535,sold,202402
48722,sale,2073,802113,sold,202401
48723,rent,2970,344540,sold,202402
48724,sale,3927,949097,available,202403
48725,rent,4091,950948,sold,202403
48726,rent,2638,937690,sold,202402
48727,rent,3315,855139,available,202401
48728,rent,3869,487331,sold,202401
48729,sale,3063,801525,available,202402
48730,sale,990,513513,sold,202404
48731,sale,3047,387279,sold,202404
48732,sale,3373,497457,sold,202401
48733,rent,4150,725158,available,202404
48734,sale,1869,686467,available,202401
48735,sale,847,702535,available,202402
48736,rent,2740,713935,sold,202403
48737,sale,885,681864,available,202402
48738,rent,4219,274415,available,202404
48739,sale,2591,518349,sold,202402
48740,sale,3631,260856,available,202402
48741,rent,670,301918,sold,202402
48742,rent,1108,297671,sold,202402
48743,rent,2126,521465,sold,202402
48744,rent,4374,975514,sold,202404
48745,rent,769,668953,sold,202404
48746,sale,4737,516431,sold,202404
48747,rent,2397,129804,sold,202402
48748,sale,4289,201742,sold,202401
48749,rent,1707,421549,sold,202401
48750,sale,4479,375007,available,202401
48751,rent,538,552643,available,202402
48752,sale,1456,402550,sold,202401
48753,rent,534,680589,sold,202403
48754,sale,4840,263190,available,202404
48755,rent,3144,926557,available,202402
48756,sale,4192,508550,sold,202404
48757,sale,2898,956461,sold,202402
48758,rent,4905,352448,available,202403
48759,rent,4011,941615,available,202402
48760,sale,1752,676744,available,202401
48761,rent,2437,148248,available,202402
48762,rent,4370,806272,sold,202403
48763,sale,1330,572517,sold,202401
48764,rent,4261,595998,sold,202402
48765,sale,3488,300991,available,202403
48766,sale,3342,545699,sold,202404
48767,rent,2617,226226,sold,202403
48768,rent,913,977916,sold,202403
48769,sale,4756,229491,available,202402
48770,sale,2958,489614,sold,202401
48771,rent,1958,910901,sold,202404
48772,rent,3186,256083,sold,202402
48773,rent,4037,606210,sold,202401
48774,sale,4952,490077,available,202403
48775,sale,3110,852020,sold,202404
48776,sale,3230,622219,sold,202403
48777,sale,4409,575124,available,202402
48778,rent,615,275445,available,202401
48779,sale,954,80311,available,202402
48780,rent,2214,607212,sold,202403
48781,rent,4822,762263,sold,202402
48782,sale,4689,804230,available,202403
48783,sale,3738,209445,sold,202402
48784,sale,4391,347858,available,202401
48785,rent,2317,994200,sold,202401
48786,sale,518,123405,sold,202402
48787,sale,2397,747936,sold,202401
48788,sale,1393,689950,available,202404
48789,sale,845,592378,sold,202402
48790,sale,1973,431771,available,202402
48791,sale,2607,615636,sold,202404
48792,rent,3287,154530,available,202404
48793,rent,4573,461973,sold,202402
48794,sale,1805,617159,sold,202403
48795,sale,3144,137575,available,202402
48796,rent,514,547262,available,202401
48797,sale,3991,714176,sold,202402
48798,rent,2993,845349,sold,202403
48799,sale,842,717347,available,202403
48800,sale,627,59908,sold,202403
48801,rent,631,723180,sold,202403
48802,sale,2128,796599,available,202402
48803,sale,1463,435231,available,202402
48804,sale,1502,84993,available,202404
48805,sale,897,251566,available,202402
48806,rent,2842,763960,available,202402
48807,rent,1571,91207,available,202401
48808,rent,1417,605544,available,202404
48809,rent,1124,989500,available,202403
48810,sale,692,296384,sold,202402
48811,sale,2775,528761,available,202401
48812,rent,736,849268,sold,202404
48813,rent,2832,847781,available,202401
48814,rent,806,765503,sold,202401
48815,sale,3590,716842,sold,202401
48816,sale,4764,79549,available,202401
48817,sale,1916,380320,available,202401
48818,sale,3917,824879,sold,202403
48819,rent,4530,95034,sold,202403
48820,rent,4544,943486,sold,202401
48821,sale,1476,874606,sold,202402
48822,sale,4279,669974,available,202401
48823,rent,2148,331078,sold,202403
48824,rent,4200,500510,available,202402
48825,rent,781,704461,sold,202404
48826,sale,3646,530696,available,202402
48827,sale,1155,351457,available,202404
48828,sale,4565,723454,sold,202402
48829,rent,3326,220628,sold,202403
48830,rent,4259,683525,available,202403
48831,rent,4250,288901,available,202404
48832,rent,4513,281938,available,202403
48833,sale,2982,162925,sold,202401
48834,sale,1470,807773,available,202403
48835,sale,3690,163108,sold,202403
48836,sale,1332,191007,sold,202401
48837,sale,3718,134378,available,202403
48838,sale,4473,979972,available,202401
48839,rent,1644,397452,sold,202404
48840,rent,4985,347189,available,202402
48841,rent,4595,612481,available,202402
48842,rent,1747,311122,available,202404
48843,sale,1353,337141,sold,202401
48844,rent,4476,720316,available,202403
48845,rent,2583,922749,available,202404
48846,rent,3465,564138,sold,202403
48847,rent,4164,561104,available,202403
48848,rent,2689,885103,available,202402
48849,rent,1936,839456,available,202401
48850,rent,3649,331440,sold,202404
48851,sale,3622,593100,available,202402
48852,sale,3550,579061,sold,202403
48853,rent,3277,195426,sold,202404
48854,sale,4947,527531,sold,202403
48855,sale,2059,306554,available,202402
48856,sale,2619,472680,sold,202403
48857,rent,1573,93578,available,202401
48858,sale,2537,678496,available,202401
48859,sale,738,865764,available,202402
48860,sale,4443,429442,sold,202403
48861,sale,2198,930902,available,202402
48862,sale,3190,344093,sold,202403
48863,sale,1763,353443,sold,202404
48864,rent,1437,394811,sold,202404
48865,rent,4429,677228,sold,202402
48866,rent,3492,79405,available,202402
48867,rent,2880,841389,available,202403
48868,sale,2117,188770,sold,202402
48869,rent,4174,842568,sold,202401
48870,sale,3160,78203,sold,202401
48871,sale,1616,966666,available,202401
48872,sale,2477,212177,available,202403
48873,rent,814,629588,available,202401
48874,rent,3128,529243,sold,202403
48875,rent,4079,395688,sold,202402
48876,rent,3652,142212,available,202403
48877,rent,3001,136777,available,202402
48878,rent,3324,790534,available,202403
48879,rent,3751,634626,available,202402
48880,rent,4860,423017,available,202402
48881,rent,1109,466390,available,202404
48882,sale,2153,404447,sold,202402
48883,rent,1097,376811,sold,202404
48884,sale,2512,771235,available,202403
48885,sale,1782,684744,available,202404
48886,rent,3249,716235,available,202404
48887,rent,3580,240132,sold,202402
48888,sale,4248,330240,sold,202403
48889,sale,2734,160297,sold,202403
48890,rent,1414,146984,available,202403
48891,rent,3909,753880,available,202402
48892,rent,3938,615675,sold,202402
48893,rent,3636,121550,sold,202401
48894,rent,1159,617862,available,202403
48895,sale,3885,828852,available,202404
48896,rent,1569,293145,sold,202403
48897,rent,4631,401614,available,202403
48898,sale,1524,862164,available,202401
48899,rent,847,402112,sold,202404
48900,rent,1209,646508,available,202401
48901,rent,930,612509,sold,202401
48902,sale,4838,50894,available,202401
48903,rent,1838,509280,available,202402
48904,sale,1808,210395,sold,202403
48905,sale,1434,420598,sold,202403
48906,rent,813,800378,sold,202402
48907,rent,3364,164800,available,202402
48908,sale,1771,392466,sold,202404
48909,sale,2345,906993,available,202404
48910,rent,4847,654842,available,202401
48911,sale,723,144545,available,202404
48912,rent,691,52534,available,202401
48913,rent,1609,355897,available,202403
48914,sale,3831,334595,sold,202403
48915,rent,3756,456558,available,202403
48916,sale,4268,978965,available,202401
48917,rent,4144,84454,sold,202402
48918,rent,2055,369602,sold,202402
48919,sale,4562,351988,sold,202403
48920,rent,4999,407467,available,202402
48921,sale,1824,922532,sold,202404
48922,sale,1246,678332,available,202404
48923,rent,1313,540941,available,202402
48924,sale,1414,344081,sold,202401
48925,rent,828,275168,available,202403
48926,sale,3446,740691,available,202404
48927,rent,1234,466684,sold,202404
48928,sale,3989,667309,available,202403
48929,rent,1899,975610,sold,202402
48930,sale,2528,366947,sold,202403
48931,sale,2140,51376,sold,202403
48932,rent,2115,671640,available,202401
48933,sale,3924,518433,available,202401
48934,sale,1587,979383,available,202402
48935,rent,2125,406090,sold,202404
48936,rent,1990,130308,sold,202401
48937,rent,2753,509972,available,202401
48938,rent,1730,887182,sold,202403
48939,sale,1268,77415,sold,202402
48940,rent,3004,450558,available,202404
48941,sale,3424,55556,available,202402
48942,rent,4276,990771,sold,202401
48943,rent,4826,739162,sold,202404
48944,rent,2222,953342,sold,202403
48945,rent,2072,389522,sold,202401
48946,rent,3195,70791,available,202403
48947,rent,1109,997909,sold,202404
48948,rent,1424,537722,available,202404
48949,sale,4223,191843,sold,202401
48950,rent,4318,972977,sold,202401
48951,rent,3632,727772,available,202403
48952,sale,4385,421413,available,202402
48953,rent,3985,574101,available,202404
48954,rent,2818,489408,sold,202403
48955,rent,2848,354225,available,202402
48956,sale,2586,852927,sold,202402
48957,rent,2935,103898,sold,202401
48958,rent,4707,932917,available,202403
48959,rent,4628,561242,available,202401
48960,rent,4904,127554,sold,202402
48961,sale,640,396277,sold,202403
48962,sale,509,415641,available,202404
48963,sale,3579,848775,sold,202401
48964,rent,4293,67021,sold,202403
48965,sale,2342,130905,sold,202404
48966,rent,591,490577,available,202403
48967,rent,1309,575063,sold,202402
48968,sale,1543,801195,sold,202401
48969,sale,2761,276133,available,202401
48970,rent,2470,150549,sold,202404
48971,rent,3178,507017,available,202401
48972,sale,4874,54837,sold,202402
48973,rent,3468,660830,available,202402
48974,rent,2175,229266,sold,202401
48975,rent,4328,103197,sold,202404
48976,sale,2179,795706,sold,202403
48977,sale,4227,303685,available,202404
48978,sale,949,532655,available,202403
48979,rent,3583,61802,available,202401
48980,sale,2322,391436,available,202401
48981,sale,1509,233516,available,202404
48982,rent,2023,740720,available,202404
48983,sale,4819,754351,available,202402
48984,sale,863,126207,available,202401
48985,rent,1158,745821,sold,202403
48986,sale,1600,736037,sold,202403
48987,sale,3462,825976,available,202404
48988,sale,858,329344,sold,202401
48989,sale,3454,305703,available,202401
48990,rent,1417,732615,available,202403
48991,rent,623,600784,available,202401
48992,rent,948,408364,sold,202404
48993,sale,1246,967359,sold,202403
48994,rent,3608,926290,available,202404
48995,sale,2640,147941,available,202401
48996,sale,4669,592258,sold,202402
48997,sale,2763,498792,available,202404
48998,sale,3877,216719,available,202404
48999,rent,2216,829432,available,202401
49000,sale,1863,827991,sold,202403
49001,sale,506,891295,available,202402
49002,rent,3749,553886,available,202404
49003,rent,586,502297,sold,202401
49004,sale,1124,51448,available,202402
49005,rent,4159,830876,available,202403
49006,rent,2199,136908,available,202403
49007,sale,2780,867823,sold,202402
49008,sale,3115,691624,available,202402
49009,rent,4017,523992,sold,202401
49010,sale,4076,991729,available,202401
49011,sale,2482,442059,sold,202402
49012,sale,3701,672921,available,202402
49013,rent,2285,975390,sold,202403
49014,rent,4487,675327,available,202404
49015,sale,3823,788014,available,202402
49016,rent,2737,440026,sold,202404
49017,rent,1325,607247,sold,202404
49018,sale,1719,110942,available,202401
49019,sale,4117,901899,available,202404
49020,sale,1115,886069,available,202402
49021,rent,2039,493927,available,202402
49022,sale,995,498334,available,202402
49023,rent,2679,273845,available,202403
49024,rent,2192,175245,sold,202403
49025,sale,4658,270635,available,202404
49026,sale,1456,864239,available,202401
49027,rent,2611,336582,sold,202404
49028,rent,832,455412,sold,202404
49029,sale,3131,953212,sold,202404
49030,sale,2375,332834,sold,202401
49031,rent,3768,351764,available,202401
49032,rent,3140,111141,sold,202402
49033,sale,3211,439985,available,202402
49034,rent,4899,747024,sold,202404
49035,rent,2693,883427,sold,202404
49036,sale,2276,208742,available,202401
49037,rent,2764,773211,sold,202401
49038,sale,1071,523393,available,202403
49039,rent,3758,951723,sold,202401
49040,sale,3789,943445,sold,202402
49041,sale,3182,283597,available,202403
49042,rent,1911,456159,available,202401
49043,sale,2909,571685,sold,202403
49044,sale,610,573135,sold,202401
49045,sale,4713,609159,sold,202403
49046,sale,3073,576442,available,202404
49047,sale,4096,581363,available,202401
49048,rent,4621,265185,sold,202404
49049,rent,2838,179911,available,202402
49050,rent,3948,739987,available,202404
49051,sale,1516,458177,sold,202401
49052,sale,3822,826386,sold,202403
49053,rent,3447,748283,sold,202401
49054,rent,4539,820093,available,202402
49055,sale,1348,94224,sold,202401
49056,rent,2706,226504,available,202404
49057,sale,3579,982430,sold,202401
49058,sale,1441,732610,available,202402
49059,rent,4488,204164,available,202401
49060,rent,910,630631,sold,202404
49061,rent,4074,336298,available,202404
49062,sale,2971,116825,available,202402
49063,rent,1653,542938,sold,202402
49064,sale,2573,817213,sold,202404
49065,sale,1423,679723,sold,202404
49066,sale,2294,103617,sold,202404
49067,sale,4573,910040,available,202401
49068,rent,4994,284269,sold,202401
49069,sale,782,963074,available,202401
49070,rent,4460,544389,available,202401
49071,rent,4214,338383,available,202401
49072,rent,3781,607795,sold,202402
49073,rent,4415,974150,sold,202403
49074,rent,874,800750,available,202404
49075,rent,3148,539056,sold,202401
49076,sale,1169,767214,available,202403
49077,rent,2852,228359,sold,202402
49078,sale,1158,572378,available,202404
49079,rent,1151,113878,sold,202401
49080,sale,1617,228193,sold,202403
49081,sale,3683,327367,sold,202403
49082,rent,866,731749,sold,202404
49083,rent,2769,858271,sold,202404
49084,sale,1017,218609,sold,202403
49085,sale,1813,801347,sold,202403
49086,sale,3630,797864,available,202401
49087,rent,4771,887719,available,202404
49088,sale,2220,482151,sold,202404
49089,rent,1405,634754,sold,202404
49090,sale,4165,666631,available,202401
49091,rent,3449,907037,sold,202401
49092,rent,3095,662120,available,202401
49093,sale,876,865237,sold,202404
49094,sale,2388,943534,available,202401
49095,rent,1559,936778,available,202402
49096,rent,4516,530745,available,202404
49097,sale,2996,544078,available,202401
49098,rent,1137,651847,available,202404
49099,sale,4999,985647,sold,202401
49100,sale,4724,667734,sold,202402
49101,sale,4857,978985,available,202403
49102,sale,1902,926572,sold,202401
49103,rent,839,502047,available,202404
49104,rent,4159,317025,sold,202403
49105,sale,4917,278294,sold,202402
49106,rent,4364,107155,available,202401
49107,sale,1498,575165,sold,202404
49108,rent,561,716580,available,202404
49109,rent,4216,338842,sold,202403
49110,sale,1083,280731,sold,202403
